street,long,lat,city_id,town_id,neighborhood,postal
Rua Coronel Cirilo Lopes de Morais,,,11,5,Centro,75680-001
Rua São Paulo,,,11,5,Centro,75680-003
Avenida Orozimbo Correa Neto,,,11,5,Centro,75680-005
Rua Rio de Janeiro,,,11,5,Centro,75680-007
Rua Brasília,,,11,5,Centro,75680-009
Rua Goiânia,,,11,5,Centro,75680-011
Praça Gilson Ribeiro de Macedo,,,11,5,Centro,75680-012
Avenida Orcalino Santos,,,11,5,Centro,75680-013
Rua Santos Dumont,,,11,5,Centro,75680-015
Rua Pedro Branco de Souza,,,11,5,Centro,75680-017
Rua Luiz José Pereira,,,11,5,Centro,75680-019
Avenida Coronel Bento de Godoy,,,11,5,Centro,75680-021
Rua do Eucalípto,,,11,5,Centro,75680-023
Alameda Juca de Godoy,,,11,5,Centro,75680-024
Alameda do Contorno,,,11,5,Centro,75680-025
Rua da Península,,,11,5,Centro,75680-027
Rua Capitão João Crisóstomo,,,11,5,Centro,75680-029
Rua do Balneário,,,11,5,Centro,75680-031
Rua Coronel João Batista,,,11,5,Centro,75680-033
Rua Ilídio Lopes de Moraes,,,11,5,Centro,75680-035
Rua Augusto Antônio Guimarães,,,11,5,Centro,75680-037
Praça Mestre Orlando,,,11,5,Centro,75680-039
Rua Major Victor,,,11,5,Centro,75680-041
Rua A,,,11,5,Centro,75680-043
Rua Antônio Coelho de Godoy,,,11,5,Centro,75680-045
Rua Doutor Ciro Palmerston,,,11,5,Centro,75680-047
Rua P,,,11,5,Centro,75680-049
Rua José Borges,,,11,5,Centro,75680-051
Rua Coronel Gonzaga,,,11,5,Centro,75680-053
Rua Antônio Inocêncio,,,11,5,Centro,75680-055
Rua Vera Cruz,,,11,5,Centro,75680-057
Rua Professor Josino Bretas,,,11,5,Centro,75680-059
Rua 14,,,11,5,Centro,75680-061
Rua 13,,,11,5,Centro,75680-063
Praça Monteiro Lobato,,,11,136,Termal,75680-070
Rua Eça de Queiróz,,,11,136,Termal,75680-072
Rua Machado de Assis,,,11,136,Termal,75680-074
Rua Joaquim Nabuco,,,11,136,Termal,75680-076
Rua Afonso Arinos,,,11,136,Termal,75680-078
Avenida Contorno,,,11,136,Termal,75680-080
Avenida Doutor João de Araújo Castro,,,11,136,Termal,75680-081
Rua Antônio Inocêncio,,,11,129,Setor Oeste,75680-090
Rua Dona Zilda Marini,,,11,129,Setor Oeste,75680-092
Rua Antônio Coelho de Godoy,,,11,129,Setor Oeste,75680-094
Rua São Judas Tadeu,,,11,129,Setor Oeste,75680-095
Rua Tenente-Aviador Marini,,,11,129,Setor Oeste,75680-097
Rua São Benedito,,,11,129,Setor Oeste,75680-099
Rua Santo André,,,11,129,Setor Oeste,75680-102
Rua São José,,,11,129,Setor Oeste,75680-104
Rua Santo Antônio,,,11,129,Setor Oeste,75680-107
Rua Santo Agostinho,,,11,129,Setor Oeste,75680-108
Avenida Tiradentes,,,11,3,Bandeirante,75680-110
Avenida Contorno,,,11,3,Bandeirante,75680-112
Avenida Presidente Juscelino Kubitschek,,,11,3,Bandeirante,75680-114
Rua 15 de Novembro,,,11,3,Bandeirante,75680-116
Travessa 13 de Maio,,,11,3,Bandeirante,75680-118
Rua 7 de Setembro,,,11,3,Bandeirante,75680-120
Rua 1,,,11,3,Bandeirante,75680-122
Rua 2,,,11,3,Bandeirante,75680-124
Rua 4,,,11,3,Bandeirante,75680-126
Avenida Presidente Kennedy,,,11,3,Bandeirante,75680-128
Rua D 1,,,11,3,Bandeirante,75680-130
Rua 25 de Dezembro,,,11,3,Bandeirante,75680-132
Travessa 10 de Maio,,,11,3,Bandeirante,75680-134
Rua 5,,,11,3,Bandeirante,75680-136
Rua 3,,,11,3,Bandeirante,75680-138
Rua 6,,,11,3,Bandeirante,75680-140
Rua 7,,,11,3,Bandeirante,75680-142
Rua 21 de Abril,,,11,3,Bandeirante,75680-144
Rua 8,,,11,3,Bandeirante,75680-146
Rua 28 de Setembro,,,11,3,Bandeirante,75680-148
Rua 20 de Agosto,,,11,3,Bandeirante,75680-150
Rua Dom Pedro II,,,11,3,Bandeirante,75680-152
Rua 9,,,11,3,Bandeirante,75680-154
Rua 10 B,,,11,3,Bandeirante,75680-156
Rua 10,,,11,3,Bandeirante,75680-158
Rua Interna,,,11,3,Bandeirante,75680-160
Rua 11 B,,,11,3,Bandeirante,75680-162
Rua 11,,,11,3,Bandeirante,75680-164
Viela A,,,11,3,Bandeirante,75680-166
Rua 12,,,11,3,Bandeirante,75680-168
Rua 13,,,11,3,Bandeirante,75680-170
Rua D 4,,,11,3,Bandeirante,75680-172
Rua 15,,,11,3,Bandeirante,75680-174
Rua 14,,,11,3,Bandeirante,75680-176
Rua D 2,,,11,3,Bandeirante,75680-178
Rua D 3,,,11,3,Bandeirante,75680-180
Rua Doutor Ciro Palmerston,,,11,80,Parque dos Pomares,75680-210
Rua 13,,,11,80,Parque dos Pomares,75680-212
Avenida Coronel Bento de Godoy,,,11,80,Parque dos Pomares,75680-214
Rua 11,,,11,80,Parque dos Pomares,75680-216
Rua 10,,,11,80,Parque dos Pomares,75680-218
Rua 9,,,11,80,Parque dos Pomares,75680-220
Avenida Rondônia,,,11,80,Parque dos Pomares,75680-222
Avenida Coronel Bento de Godoy,,,11,144,Vila São José,75680-230
Rua 14,,,11,144,Vila São José,75680-232
Rua Vera Cruz,,,11,144,Vila São José,75680-234
Avenida Rondônia,,,11,144,Vila São José,75680-236
Alameda do Contorno,,,11,144,Vila São José,75680-238
Rua 12,,,11,144,Vila São José,75680-240
Rua 11,,,11,144,Vila São José,75680-242
Rua 10,,,11,144,Vila São José,75680-244
Rua 9,,,11,144,Vila São José,75680-246
Rua 8,,,11,144,Vila São José,75680-248
Rua 7,,,11,144,Vila São José,75680-250
Rua 6,,,11,144,Vila São José,75680-252
Avenida Dom Pedro II,,,11,144,Vila São José,75680-254
Avenida Brasília,,,11,144,Vila São José,75680-256
Praça Nações Unidas,,,11,144,Vila São José,75680-258
Rua 5,,,11,144,Vila São José,75680-260
Rua 3,,,11,144,Vila São José,75680-262
Rua 4,,,11,144,Vila São José,75680-264
Rua 1,,,11,144,Vila São José,75680-266
Rua 2,,,11,144,Vila São José,75680-268
Avenida Marechal Deodoro da Fonseca,,,11,144,Vila São José,75680-270
Avenida Coronel Bento de Godoy,,,11,50,Jardim Hanashiro,75680-280
Avenida Marechal Deodoro da Fonseca,,,11,50,Jardim Hanashiro,75680-283
Rua Olinto Alves Leite,,,11,50,Jardim Hanashiro,75680-286
Rua 2,,,11,50,Jardim Hanashiro,75680-289
Rua 3,,,11,50,Jardim Hanashiro,75680-292
Rua 4,,,11,50,Jardim Hanashiro,75680-295
Rua 5,,,11,50,Jardim Hanashiro,75680-298
Viela 1,,,11,50,Jardim Hanashiro,75680-301
Rua 6,,,11,50,Jardim Hanashiro,75680-304
Viela 2,,,11,50,Jardim Hanashiro,75680-307
Rua Seicho Hanashiro,,,11,50,Jardim Hanashiro,75680-310
Viela 3,,,11,50,Jardim Hanashiro,75680-313
Viela 4,,,11,50,Jardim Hanashiro,75680-316
Viela 5,,,11,50,Jardim Hanashiro,75680-319
Rua 8,,,11,50,Jardim Hanashiro,75680-322
Rua Hernesto Shinoara,,,11,50,Jardim Hanashiro,75680-325
Rua 9,,,11,50,Jardim Hanashiro,75680-328
Rua 7,,,11,50,Jardim Hanashiro,75680-331
Rua 11,,,11,50,Jardim Hanashiro,75680-334
Rua 12,,,11,50,Jardim Hanashiro,75680-337
Rua 13,,,11,50,Jardim Hanashiro,75680-340
Rua 14,,,11,50,Jardim Hanashiro,75680-343
Rua 15,,,11,50,Jardim Hanashiro,75680-346
Avenida Tiradentes,,,11,39,Estância Itanhangá,75680-350
Rua B 1,,,11,39,Estância Itanhangá,75680-352
Avenida C,,,11,39,Estância Itanhangá,75680-354
Rua B 28,,,11,39,Estância Itanhangá,75680-356
Avenida Coronel Bento de Godoy,,,11,39,Estância Itanhangá,75680-358
Rua C 1,,,11,39,Estância Itanhangá,75680-360
Avenida B,,,11,39,Estância Itanhangá,75680-362
Rua D 1,,,11,39,Estância Itanhangá,75680-364
Rua D 15,,,11,39,Estância Itanhangá,75680-366
Avenida E,,,11,39,Estância Itanhangá,75680-368
Rua B 2,,,11,39,Estância Itanhangá,75680-370
Rua B 3,,,11,39,Estância Itanhangá,75680-372
Rua D 6,,,11,39,Estância Itanhangá,75680-374
Rua D 11,,,11,39,Estância Itanhangá,75680-376
Rua D 2,,,11,39,Estância Itanhangá,75680-378
Rua B 4,,,11,39,Estância Itanhangá,75680-380
Rua B 5,,,11,39,Estância Itanhangá,75680-382
Rua B 26,,,11,39,Estância Itanhangá,75680-384
Rua B 27,,,11,39,Estância Itanhangá,75680-386
Rua C 7,,,11,39,Estância Itanhangá,75680-388
Rua C 8,,,11,39,Estância Itanhangá,75680-390
Rua B 6,,,11,39,Estância Itanhangá,75680-392
Rua B 25,,,11,39,Estância Itanhangá,75680-394
Rua D 7,,,11,39,Estância Itanhangá,75680-396
Rua B 7,,,11,39,Estância Itanhangá,75680-398
Rua D 3,,,11,39,Estância Itanhangá,75680-400
Rua B 8,,,11,39,Estância Itanhangá,75680-402
Rua C 2,,,11,39,Estância Itanhangá,75680-404
Rua D 12,,,11,39,Estância Itanhangá,75680-406
Rua D 8,,,11,39,Estância Itanhangá,75680-408
Rua D 9,,,11,39,Estância Itanhangá,75680-410
Rua D 4,,,11,39,Estância Itanhangá,75680-412
Rua C 11,,,11,39,Estância Itanhangá,75680-414
Rua C 3,,,11,39,Estância Itanhangá,75680-416
Rua C 4,,,11,39,Estância Itanhangá,75680-418
Rua C 9,,,11,39,Estância Itanhangá,75680-420
Rua B 9,,,11,39,Estância Itanhangá,75680-422
Rua B 10,,,11,39,Estância Itanhangá,75680-424
Rua B 23,,,11,39,Estância Itanhangá,75680-426
Rua B 24,,,11,39,Estância Itanhangá,75680-428
Rua B 11,,,11,39,Estância Itanhangá,75680-430
Rua B 12,,,11,39,Estância Itanhangá,75680-432
Rua B 13,,,11,39,Estância Itanhangá,75680-434
Rua B 14,,,11,39,Estância Itanhangá,75680-436
Rua C 5,,,11,39,Estância Itanhangá,75680-438
Rua D 10,,,11,39,Estância Itanhangá,75680-440
Rua D 13,,,11,39,Estância Itanhangá,75680-442
Rua C 13,,,11,39,Estância Itanhangá,75680-444
Rua D 5,,,11,39,Estância Itanhangá,75680-446
Rua C 12,,,11,39,Estância Itanhangá,75680-448
Rua C 6,,,11,39,Estância Itanhangá,75680-450
Rua B 15,,,11,39,Estância Itanhangá,75680-452
Rua B 22,,,11,39,Estância Itanhangá,75680-454
Rua B 21,,,11,39,Estância Itanhangá,75680-456
Rua B 20,,,11,39,Estância Itanhangá,75680-458
Rua B 19,,,11,39,Estância Itanhangá,75680-460
Rua B 16,,,11,39,Estância Itanhangá,75680-462
Rua B 17,,,11,39,Estância Itanhangá,75680-464
Rua A 2,,,11,39,Estância Itanhangá,75680-466
Rua A 3,,,11,39,Estância Itanhangá,75680-468
Rua 11,,,11,39,Estância Itanhangá,75680-470
Avenida D,,,11,39,Estância Itanhangá,75680-472
Rua B 18,,,11,39,Estância Itanhangá,75680-474
Rua C 10,,,11,39,Estância Itanhangá,75680-476
Rua E 13,,,11,39,Estância Itanhangá,75680-478
Rua E 1,,,11,39,Estância Itanhangá,75680-480
Rua E 14,,,11,39,Estância Itanhangá,75680-482
Rua D 14,,,11,39,Estância Itanhangá,75680-484
Rua 69,,,11,39,Estância Itanhangá,75680-486
Rua F 1,,,11,39,Estância Itanhangá,75680-488
Rua F 2,,,11,39,Estância Itanhangá,75680-490
Rua F 3,,,11,39,Estância Itanhangá,75680-492
Rua E 2,,,11,39,Estância Itanhangá,75680-494
Rua E 3,,,11,39,Estância Itanhangá,75680-496
Rua E 4,,,11,39,Estância Itanhangá,75680-498
Rua E 16,,,11,39,Estância Itanhangá,75680-500
Rua F 4,,,11,39,Estância Itanhangá,75680-502
Rua F 5,,,11,39,Estância Itanhangá,75680-504
Rua E 5,,,11,39,Estância Itanhangá,75680-506
Rua F 6,,,11,39,Estância Itanhangá,75680-508
Rua E 6,,,11,39,Estância Itanhangá,75680-510
Rua E 15,,,11,39,Estância Itanhangá,75680-512
Rua E 7,,,11,39,Estância Itanhangá,75680-514
Rua F 7,,,11,39,Estância Itanhangá,75680-516
Rua F 8,,,11,39,Estância Itanhangá,75680-518
Rua F 10,,,11,39,Estância Itanhangá,75680-520
Rua F 11,,,11,39,Estância Itanhangá,75680-522
Rua E 17,,,11,39,Estância Itanhangá,75680-524
Rua E 8,,,11,39,Estância Itanhangá,75680-526
Rua E 11,,,11,39,Estância Itanhangá,75680-528
Rua E 9,,,11,39,Estância Itanhangá,75680-530
Rua E 12,,,11,39,Estância Itanhangá,75680-532
Rua E 10,,,11,39,Estância Itanhangá,75680-534
Avenida F,,,11,39,Estância Itanhangá,75680-536
Rua F 9,,,11,39,Estância Itanhangá,75680-538
Rua C 10,,,11,59,Jardim Serrano,75680-540
Avenida Ilídio Lopes de Moraes,,,11,59,Jardim Serrano,75680-543
Rua B 20,,,11,59,Jardim Serrano,75680-546
Rua B 18,,,11,59,Jardim Serrano,75680-549
Rua Monte Castelo,,,11,59,Jardim Serrano,75680-552
Rua dos Alpes,,,11,59,Jardim Serrano,75680-555
Rua Monte Branco,,,11,59,Jardim Serrano,75680-558
Rua Everest,,,11,59,Jardim Serrano,75680-561
Rua dos Andes,,,11,59,Jardim Serrano,75680-564
Rua Serra Dourada,,,11,59,Jardim Serrano,75680-567
Rua Ararat,,,11,59,Jardim Serrano,75680-570
Rua Monte Sinai,,,11,59,Jardim Serrano,75680-573
Rua Serra Negra,,,11,59,Jardim Serrano,75680-576
Rua Himalaia,,,11,59,Jardim Serrano,75680-579
Rua Apeninos,,,11,59,Jardim Serrano,75680-582
Rua Alegânis,,,11,59,Jardim Serrano,75680-585
Rua Apalaches,,,11,59,Jardim Serrano,75680-588
Avenida Pico da Neblina,,,11,59,Jardim Serrano,75680-591
Rua Sião,,,11,59,Jardim Serrano,75680-594
Praça Ciro Palmerston,,,11,59,Jardim Serrano,75680-595
Rua Augusto Gonzaga de Menezes,,,11,59,Jardim Serrano,75680-597
Rua Orcalino Lopes de Moraes,,,11,59,Jardim Serrano,75680-600
Rua Pirineus,,,11,59,Jardim Serrano,75680-603
Rua Serra do Mar,,,11,59,Jardim Serrano,75680-606
Rua Ascelino Lopes de Moraes,,,11,59,Jardim Serrano,75680-609
Rua Mantiqueira,,,11,59,Jardim Serrano,75680-612
Rua das Camélias,,,11,46,Jardim dos Ipês,75680-640
Rua das Alfazemas,,,11,46,Jardim dos Ipês,75680-643
Rua das Alamandas,,,11,46,Jardim dos Ipês,75680-646
Rua das Begônias,,,11,46,Jardim dos Ipês,75680-649
Rua das Éricas,,,11,46,Jardim dos Ipês,75680-652
Rua Ascelino Lopes de Moraes,,,11,46,Jardim dos Ipês,75680-655
Rua dos Anís,,,11,46,Jardim dos Ipês,75680-658
Rua das Flores do Campo,,,11,46,Jardim dos Ipês,75680-661
Rua das Papoulas,,,11,46,Jardim dos Ipês,75680-664
Rua das Aleganes,,,11,46,Jardim dos Ipês,75680-667
Avenida Ilídio Lopes de Moraes,,,11,46,Jardim dos Ipês,75680-670
Rua das Três-marias,,,11,46,Jardim dos Ipês,75680-673
Rua dos Corais,,,11,46,Jardim dos Ipês,75680-676
Rua das Azaléias,,,11,46,Jardim dos Ipês,75680-679
Rua das Alpínias,,,11,46,Jardim dos Ipês,75680-682
Rua dos Cravos,,,11,46,Jardim dos Ipês,75680-685
Rua dos Copos-de-leite,,,11,46,Jardim dos Ipês,75680-688
Avenida Hélio Lopes de Morais,,,11,46,Jardim dos Ipês,75680-691
Rua das Verbenas,,,11,46,Jardim dos Ipês,75680-694
Rua das Margaridas,,,11,46,Jardim dos Ipês,75680-697
Rua das Violetas,,,11,46,Jardim dos Ipês,75680-700
Rua das Orquídeas,,,11,46,Jardim dos Ipês,75680-703
Rua das Tulipas,,,11,46,Jardim dos Ipês,75680-706
Rua dos Lisiantos,,,11,46,Jardim dos Ipês,75680-709
Rua dos Gerâneos,,,11,46,Jardim dos Ipês,75680-712
Rua dos Lírios,,,11,46,Jardim dos Ipês,75680-715
Rua dos Girassóis,,,11,46,Jardim dos Ipês,75680-718
Rua das Estrelícias,,,11,46,Jardim dos Ipês,75680-721
Rua dos Crisântemos,,,11,46,Jardim dos Ipês,75680-724
Rua das Gardênias,,,11,46,Jardim dos Ipês,75680-727
Rua dos Resedás,,,11,46,Jardim dos Ipês,75680-730
Rua das Íris,,,11,46,Jardim dos Ipês,75680-733
Rua dos Jasmins,,,11,46,Jardim dos Ipês,75680-736
Rua das Açucenas,,,11,46,Jardim dos Ipês,75680-739
Rua das Bromélias,,,11,46,Jardim dos Ipês,75680-742
Rua das Hortênsias,,,11,46,Jardim dos Ipês,75680-745
Rua das Petúnias,,,11,46,Jardim dos Ipês,75680-748
Rua das Vincas,,,11,46,Jardim dos Ipês,75680-751
Rua Mantiqueira,,,11,56,Jardim Park Sul,75680-760
Rua Doutora Maria Luiza Póvoa Cruz,,,11,56,Jardim Park Sul,75680-763
Rua Vicente Porfiro Pessoa,,,11,56,Jardim Park Sul,75680-766
Rua Conselheiro Daniel Augusto Goulart,,,11,56,Jardim Park Sul,75680-769
Rua Carlos Ivaldo Badan,,,11,56,Jardim Park Sul,75680-772
Rua Doutor Archibald Silva,,,11,56,Jardim Park Sul,75680-775
Rua Doutor Duílio Gomes,,,11,56,Jardim Park Sul,75680-778
Avenida Heliane Morais de Castro,,,11,56,Jardim Park Sul,75680-781
Avenida Ilídio Lopes de Moraes,,,11,56,Jardim Park Sul,75680-782
Rua Desembargador Elcy Santos de Melo,,,11,56,Jardim Park Sul,75680-784
Rua dos Corais,,,11,56,Jardim Park Sul,75680-787
Avenida Hélio Lopes de Morais,,,11,56,Jardim Park Sul,75680-790
Rua das Tulipas,,,11,56,Jardim Park Sul,75680-793
Rua Doutor Aníbal Morais Torres,,,11,56,Jardim Park Sul,75680-796
Rua Conselheiro Nelson Siqueira,,,11,56,Jardim Park Sul,75680-799
Rua Odélio Lopes de Moraes,,,11,56,Jardim Park Sul,75680-802
Rua Doutor Flávio Lúcio Rodrigues da Silva,,,11,56,Jardim Park Sul,75680-805
Rua Thyemi de Araújo Fujioka,,,11,56,Jardim Park Sul,75680-808
Rua Francisco de Castro Malheiros,,,11,56,Jardim Park Sul,75680-811
Rua Leandro de Araújo Malheiros,,,11,56,Jardim Park Sul,75680-814
Rua Neusa Vieira da Mota,,,11,56,Jardim Park Sul,75680-817
Avenida Glória E Miranda Coelho,,,11,56,Jardim Park Sul,75680-820
Rua Michelli Araújo Crisóstomo de Castro,,,11,56,Jardim Park Sul,75680-823
Rua Juiz Hélio Antônio Crisóstomo de Castro,,,11,56,Jardim Park Sul,75680-826
Rua Jordana Maria Crisóstomo de Castro Malheiros,,,11,56,Jardim Park Sul,75680-829
Rua Victor Crisóstomo de Castro Malheiros,,,11,56,Jardim Park Sul,75680-832
Rua Arthur Crisóstomo de Castro Malheiros,,,11,56,Jardim Park Sul,75680-835
Avenida Doutor José Carlos Siqueira,,,11,56,Jardim Park Sul,75680-838
Rua Stenius Antônio Crisóstomo de Castro Malheiros Júnior,,,11,56,Jardim Park Sul,75680-841
Rua Hélio Antônio Crisóstomo de Castro Filho,,,11,56,Jardim Park Sul,75680-844
Rua André Luiz Borges de Castro,,,11,56,Jardim Park Sul,75680-847
Rua Marina Célia Crisóstomo de Castro,,,11,56,Jardim Park Sul,75680-850
Rua Doutor Caius Lucilius de Castro Júnior,,,11,56,Jardim Park Sul,75680-853
Rua Conselheiro Carlos Leopoldo Dayrell,,,11,56,Jardim Park Sul,75680-856
Rua Deputado Wilmar Rocha,,,11,56,Jardim Park Sul,75680-859
Rua José da Rocha,,,11,139,Vale do Buriti Mirim,75681-500
Rua C,,,11,139,Vale do Buriti Mirim,75681-502
Rua D,,,11,139,Vale do Buriti Mirim,75681-504
Rua dos Buritis,,,11,139,Vale do Buriti Mirim,75681-506
Rua F,,,11,139,Vale do Buriti Mirim,75681-508
Rua P,,,11,139,Vale do Buriti Mirim,75681-510
Rua Marginal A,,,11,35,Estância dos Buritis,75681-520
Rua 17,,,11,35,Estância dos Buritis,75681-522
Rua 18,,,11,35,Estância dos Buritis,75681-524
Rua 16,,,11,35,Estância dos Buritis,75681-526
Rua 15,,,11,35,Estância dos Buritis,75681-528
Rua 15 A,,,11,35,Estância dos Buritis,75681-530
Rua 14,,,11,35,Estância dos Buritis,75681-532
Rua 13,,,11,35,Estância dos Buritis,75681-534
Rua 12,,,11,35,Estância dos Buritis,75681-536
Rua 11,,,11,35,Estância dos Buritis,75681-538
Rua P,,,11,35,Estância dos Buritis,75681-540
Rua 10,,,11,35,Estância dos Buritis,75681-542
Rua 9,,,11,35,Estância dos Buritis,75681-544
Rua 3,,,11,35,Estância dos Buritis,75681-546
Rua 2,,,11,35,Estância dos Buritis,75681-548
Rua 1,,,11,35,Estância dos Buritis,75681-550
Rua 8,,,11,35,Estância dos Buritis,75681-552
Rua 7,,,11,35,Estância dos Buritis,75681-554
Rua 4,,,11,35,Estância dos Buritis,75681-556
Rua 6,,,11,35,Estância dos Buritis,75681-558
Rua 5,,,11,35,Estância dos Buritis,75681-560
Rua João da Rocha Barbalho,,,11,35,Estância dos Buritis,75681-562
Avenida Guarapari,,,11,89,Recanto dos Eucaliptos,75681-570
Rua Dona Dadinha,,,11,89,Recanto dos Eucaliptos,75681-573
Rua 2,,,11,89,Recanto dos Eucaliptos,75681-576
Rua 1,,,11,89,Recanto dos Eucaliptos,75681-579
Avenida Z,,,11,89,Recanto dos Eucaliptos,75681-582
Avenida Z,,,11,45,Jardim dos Buritis,75681-590
Rua das Hortênsias,,,11,45,Jardim dos Buritis,75681-592
Rua das Alfazemas,,,11,45,Jardim dos Buritis,75681-594
Rua das Avencas,,,11,45,Jardim dos Buritis,75681-596
Rua das Orquídeas,,,11,45,Jardim dos Buritis,75681-598
Alameda dos Buritis,,,11,45,Jardim dos Buritis,75681-600
Rua Pedro Martins Lopes,,,11,86,Popular,75681-610
Rua das Orquídeas,,,11,86,Popular,75681-612
Travessa da Sorte,,,11,86,Popular,75681-614
Travessa Central,,,11,86,Popular,75681-616
Travessa Caldense,,,11,86,Popular,75681-618
Rua Valdivino Paulo Ferreira,,,11,86,Popular,75681-620
Rua da Harmonia,,,11,86,Popular,75681-622
Rua da Luz,,,11,86,Popular,75681-624
Rua da Alegria,,,11,86,Popular,75681-626
Rua da Juventude,,,11,86,Popular,75681-628
Rua da Fé,,,11,86,Popular,75681-630
Rua dos Buritis,,,11,86,Popular,75681-632
Rua da Felicidade,,,11,86,Popular,75681-634
Rua P,,,11,74,Nova Vila,75681-640
Avenida Z,,,11,74,Nova Vila,75681-642
Rua O,,,11,74,Nova Vila,75681-644
Rua Q,,,11,74,Nova Vila,75681-646
Rua N,,,11,74,Nova Vila,75681-648
Rua R,,,11,74,Nova Vila,75681-650
Rua S,,,11,74,Nova Vila,75681-652
Rua M,,,11,74,Nova Vila,75681-654
Rua L,,,11,74,Nova Vila,75681-656
Rua J,,,11,74,Nova Vila,75681-658
Rua T,,,11,74,Nova Vila,75681-660
Rua U,,,11,74,Nova Vila,75681-662
Rua V,,,11,74,Nova Vila,75681-664
Rua I,,,11,74,Nova Vila,75681-666
Rua H,,,11,74,Nova Vila,75681-668
Rua G,,,11,74,Nova Vila,75681-670
Rua F,,,11,74,Nova Vila,75681-672
Rua E,,,11,74,Nova Vila,75681-674
Rua D,,,11,74,Nova Vila,75681-676
Rua C,,,11,74,Nova Vila,75681-678
Rua B,,,11,74,Nova Vila,75681-680
Rua A,,,11,74,Nova Vila,75681-682
Avenida Z,,,11,28,Conjunto Mara Morena,75681-690
Rua 2,,,11,28,Conjunto Mara Morena,75681-692
Rua 1,,,11,28,Conjunto Mara Morena,75681-694
Avenida Z,,,11,38,Estância Itajá,75681-770
Rua 3,,,11,38,Estância Itajá,75681-773
Rua 2,,,11,38,Estância Itajá,75681-776
Rua 4,,,11,38,Estância Itajá,75681-779
Rua 1,,,11,38,Estância Itajá,75681-782
Avenida A,,,11,38,Estância Itajá,75681-785
Rua 5,,,11,38,Estância Itajá,75681-788
Rua 7,,,11,38,Estância Itajá,75681-791
Rua 6,,,11,38,Estância Itajá,75681-794
Rua 18,,,11,38,Estância Itajá,75681-797
Rua A,,,11,58,Jardim Roma,75681-800
Rua P,,,11,58,Jardim Roma,75681-803
Rua Major Victor,,,11,58,Jardim Roma,75681-806
Rua José Borges,,,11,58,Jardim Roma,75681-809
Rua B,,,11,58,Jardim Roma,75681-812
Rua C,,,11,58,Jardim Roma,75681-815
Rua D,,,11,58,Jardim Roma,75681-818
Rua Coronel Gonzaga,,,11,58,Jardim Roma,75681-821
Rodovia GO-015,,,11,58,Jardim Roma,75681-824
Rua Q,,,11,58,Jardim Roma,75681-827
Rua R,,,11,58,Jardim Roma,75681-830
Rua S,,,11,58,Jardim Roma,75681-833
Rua T,,,11,58,Jardim Roma,75681-836
Rua T 1,,,11,58,Jardim Roma,75681-839
Rua U,,,11,58,Jardim Roma,75681-842
Rua V,,,11,58,Jardim Roma,75681-845
Rua Y,,,11,58,Jardim Roma,75681-848
Rua X,,,11,58,Jardim Roma,75681-851
Avenida Z,,,11,58,Jardim Roma,75681-854
Avenida das Acácias,,,11,47,Jardim dos Turistas,75681-860
Rua Vitória Régia,,,11,47,Jardim dos Turistas,75681-863
Rua das Violetas,,,11,47,Jardim dos Turistas,75681-866
Rua do Ipê,,,11,47,Jardim dos Turistas,75681-869
Rua das Magnólias,,,11,47,Jardim dos Turistas,75681-872
Rua das Camélias,,,11,47,Jardim dos Turistas,75681-875
Avenida das Rosas,,,11,47,Jardim dos Turistas,75681-878
Rua dos Girassóis,,,11,47,Jardim dos Turistas,75681-881
Avenida dos Turistas,,,11,47,Jardim dos Turistas,75681-884
Rua dos Gerâneos,,,11,47,Jardim dos Turistas,75681-887
Rua dos Jasmins,,,11,47,Jardim dos Turistas,75681-890
Rua das Palmas,,,11,47,Jardim dos Turistas,75681-893
Avenida das Nações,,,11,47,Jardim dos Turistas,75681-896
Avenida Antônio Sanches Fernandes,,,11,36,Estância Itaguaí,75682-000
Rua 1,,,11,36,Estância Itaguaí,75682-002
Avenida A,,,11,36,Estância Itaguaí,75682-004
Rua 3,,,11,36,Estância Itaguaí,75682-006
Rua 5,,,11,36,Estância Itaguaí,75682-008
Rua 7,,,11,36,Estância Itaguaí,75682-010
Rua 9,,,11,36,Estância Itaguaí,75682-012
Rua 11,,,11,36,Estância Itaguaí,75682-014
Rua 13,,,11,36,Estância Itaguaí,75682-016
Rua 15,,,11,36,Estância Itaguaí,75682-018
Rua 17,,,11,36,Estância Itaguaí,75682-020
Rua 19,,,11,36,Estância Itaguaí,75682-022
Rua 8,,,11,36,Estância Itaguaí,75682-024
Rua 21,,,11,36,Estância Itaguaí,75682-026
Rua 23,,,11,36,Estância Itaguaí,75682-028
Rua 14,,,11,36,Estância Itaguaí,75682-030
Rua 25,,,11,36,Estância Itaguaí,75682-032
Rua 27,,,11,36,Estância Itaguaí,75682-034
Rua 29,,,11,36,Estância Itaguaí,75682-036
Rua 24,,,11,36,Estância Itaguaí,75682-038
Rua 33,,,11,36,Estância Itaguaí,75682-040
Rua 35,,,11,36,Estância Itaguaí,75682-042
Rua 28,,,11,36,Estância Itaguaí,75682-044
Avenida B,,,11,36,Estância Itaguaí,75682-046
Rua 4,,,11,36,Estância Itaguaí,75682-048
Rua 18,,,11,36,Estância Itaguaí,75682-050
Rua 37,,,11,36,Estância Itaguaí,75682-052
Rua 43,,,11,36,Estância Itaguaí,75682-054
